filename,species,source,origin_label,license,original_ref
local_archivo (2).wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_archivo (2).wav
local_archivo (4).wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_archivo (4).wav
local_Cow_13.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_13.wav
local_Cow_18.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_18.wav
local_Cow_19.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_19.wav
local_Cow_20.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_20.wav
local_Cow_21.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_21.wav
local_Cow_24.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_24.wav
local_Cow_32.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_32.wav
local_Cow_33.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_33.wav
local_Cow_35.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_35.wav
local_Cow_36.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_36.wav
local_Cow_4.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_4.wav
local_Cow_40.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_40.wav
local_Cow_46.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_46.wav
local_Cow_48.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_48.wav
local_Cow_5.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_5.wav
local_Cow_50.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_50.wav
local_Cow_6.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_6.wav
local_Cow_7.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_7.wav
local_Cow_9.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_Cow_9.wav
local_esc50_cow_1-16568-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-16568-A-3.wav
local_esc50_cow_1-202111-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-202111-A-3.wav
local_esc50_cow_1-58277-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-58277-A-3.wav
local_esc50_cow_1-69422-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-69422-A-3.wav
local_esc50_cow_1-69641-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-69641-A-3.wav
local_esc50_cow_1-77160-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-77160-A-3.wav
local_esc50_cow_1-77241-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-77241-A-3.wav
local_esc50_cow_1-81269-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_1-81269-A-3.wav
local_esc50_cow_2-103423-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-103423-A-3.wav
local_esc50_cow_2-103424-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-103424-A-3.wav
local_esc50_cow_2-103426-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-103426-A-3.wav
local_esc50_cow_2-103427-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-103427-A-3.wav
local_esc50_cow_2-103428-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-103428-A-3.wav
local_esc50_cow_2-104877-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-104877-A-3.wav
local_esc50_cow_2-117795-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-117795-A-3.wav
local_esc50_cow_2-117795-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_2-117795-B-3.wav
local_esc50_cow_3-124376-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-124376-A-3.wav
local_esc50_cow_3-124376-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-124376-B-3.wav
local_esc50_cow_3-126358-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-126358-A-3.wav
local_esc50_cow_3-126358-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-126358-B-3.wav
local_esc50_cow_3-152039-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-152039-A-3.wav
local_esc50_cow_3-152039-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-152039-B-3.wav
local_esc50_cow_3-160993-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-160993-A-3.wav
local_esc50_cow_3-163727-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_3-163727-A-3.wav
local_esc50_cow_4-174860-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-174860-A-3.wav
local_esc50_cow_4-174860-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-174860-B-3.wav
local_esc50_cow_4-181955-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-181955-A-3.wav
local_esc50_cow_4-181955-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-181955-B-3.wav
local_esc50_cow_4-181955-C-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-181955-C-3.wav
local_esc50_cow_4-213915-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-213915-A-3.wav
local_esc50_cow_4-213915-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-213915-B-3.wav
local_esc50_cow_4-213915-C-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_4-213915-C-3.wav
local_esc50_cow_5-194899-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-194899-A-3.wav
local_esc50_cow_5-194899-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-194899-B-3.wav
local_esc50_cow_5-194899-C-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-194899-C-3.wav
local_esc50_cow_5-194899-D-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-194899-D-3.wav
local_esc50_cow_5-202795-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-202795-A-3.wav
local_esc50_cow_5-242492-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-242492-A-3.wav
local_esc50_cow_5-253085-A-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-253085-A-3.wav
local_esc50_cow_5-253085-B-3.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_esc50_cow_5-253085-B-3.wav
local_inek_11.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_11.wav
local_inek_14.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_14.wav
local_inek_17.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_17.wav
local_inek_23.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_23.wav
local_inek_25.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_25.wav
local_inek_26.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_26.wav
local_inek_28.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_28.wav
local_inek_29.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_29.wav
local_inek_31.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_31.wav
local_inek_32.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_32.wav
local_inek_33.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_33.wav
local_inek_4.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_4.wav
local_inek_40.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_40.wav
local_inek_41.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_41.wav
local_inek_43.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_43.wav
local_inek_5.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_5.wav
local_inek_50.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_50.wav
local_inek_54.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_54.wav
local_inek_8.wav,Cow,balanced7_existing,Cow,mixed-existing,D:\CSDLDPT\data\balanced_raw\Cow\local_inek_8.wav
dynamicsuperb_frog_audio291.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\dynamicsuperb_frog_audio291.wav
dynamicsuperb_frog_audio292.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\dynamicsuperb_frog_audio292.wav
dynamicsuperb_frog_audio293.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\dynamicsuperb_frog_audio293.wav
local_1-15689-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-15689-A.wav
local_1-15689-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-15689-B.wav
local_1-17970-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-17970-A.wav
local_1-18755-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-18755-A.wav
local_1-18755-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-18755-B.wav
local_1-18757-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-18757-A.wav
local_1-31836-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-31836-A.wav
local_1-31836-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_1-31836-B.wav
local_2-32515-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-32515-A.wav
local_2-32515-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-32515-B.wav
local_2-32515-C.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-32515-C.wav
local_2-32515-D.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-32515-D.wav
local_2-32834-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-32834-A.wav
local_2-52085-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-52085-A.wav
local_2-52085-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-52085-B.wav
local_2-52789-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_2-52789-A.wav
local_3-102908-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-102908-A.wav
local_3-70962-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-70962-A.wav
local_3-70962-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-70962-B.wav
local_3-70962-C.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-70962-C.wav
local_3-71964-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-71964-A.wav
local_3-71964-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-71964-B.wav
local_3-71964-C.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-71964-C.wav
local_3-83527-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_3-83527-A.wav
local_4-130584-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-130584-A.wav
local_4-154793-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-154793-A.wav
local_4-99193-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-99193-A.wav
local_4-99193-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-99193-B.wav
local_4-99644-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-99644-A.wav
local_4-99644-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-99644-B.wav
local_4-99644-C.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-99644-C.wav
local_4-99644-D.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_4-99644-D.wav
local_5-156026-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-156026-A.wav
local_5-156026-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-156026-B.wav
local_5-156026-C.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-156026-C.wav
local_5-156026-D.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-156026-D.wav
local_5-187201-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-187201-A.wav
local_5-187201-B.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-187201-B.wav
local_5-189795-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-189795-A.wav
local_5-237499-A.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_5-237499-A.wav
local_esc50_frog_1-15689-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-15689-A-4.wav
local_esc50_frog_1-15689-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-15689-B-4.wav
local_esc50_frog_1-17970-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-17970-A-4.wav
local_esc50_frog_1-18755-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-18755-A-4.wav
local_esc50_frog_1-18755-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-18755-B-4.wav
local_esc50_frog_1-18757-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-18757-A-4.wav
local_esc50_frog_1-31836-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-31836-A-4.wav
local_esc50_frog_1-31836-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_1-31836-B-4.wav
local_esc50_frog_2-32515-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-32515-A-4.wav
local_esc50_frog_2-32515-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-32515-B-4.wav
local_esc50_frog_2-32515-C-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-32515-C-4.wav
local_esc50_frog_2-32515-D-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-32515-D-4.wav
local_esc50_frog_2-32834-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-32834-A-4.wav
local_esc50_frog_2-52085-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-52085-A-4.wav
local_esc50_frog_2-52085-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-52085-B-4.wav
local_esc50_frog_2-52789-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_2-52789-A-4.wav
local_esc50_frog_3-102908-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-102908-A-4.wav
local_esc50_frog_3-70962-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-70962-A-4.wav
local_esc50_frog_3-70962-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-70962-B-4.wav
local_esc50_frog_3-70962-C-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-70962-C-4.wav
local_esc50_frog_3-71964-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-71964-A-4.wav
local_esc50_frog_3-71964-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-71964-B-4.wav
local_esc50_frog_3-71964-C-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-71964-C-4.wav
local_esc50_frog_3-83527-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_3-83527-A-4.wav
local_esc50_frog_4-130584-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-130584-A-4.wav
local_esc50_frog_4-154793-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-154793-A-4.wav
local_esc50_frog_4-99193-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-99193-A-4.wav
local_esc50_frog_4-99193-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-99193-B-4.wav
local_esc50_frog_4-99644-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-99644-A-4.wav
local_esc50_frog_4-99644-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-99644-B-4.wav
local_esc50_frog_4-99644-C-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-99644-C-4.wav
local_esc50_frog_4-99644-D-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_4-99644-D-4.wav
local_esc50_frog_5-156026-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-156026-A-4.wav
local_esc50_frog_5-156026-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-156026-B-4.wav
local_esc50_frog_5-156026-C-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-156026-C-4.wav
local_esc50_frog_5-156026-D-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-156026-D-4.wav
local_esc50_frog_5-187201-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-187201-A-4.wav
local_esc50_frog_5-187201-B-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-187201-B-4.wav
local_esc50_frog_5-189795-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-189795-A-4.wav
local_esc50_frog_5-237499-A-4.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_esc50_frog_5-237499-A-4.wav
local_Frog_14.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_14.wav
local_Frog_15.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_15.wav
local_Frog_16.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_16.wav
local_Frog_17.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_17.wav
local_Frog_18.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_18.wav
local_Frog_2.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_2.wav
local_Frog_23.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_23.wav
local_Frog_24.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_24.wav
local_Frog_26.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_26.wav
local_Frog_27.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_27.wav
local_Frog_28.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_28.wav
local_Frog_29.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_29.wav
local_Frog_3.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_3.wav
local_Frog_30.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_30.wav
local_Frog_32.wav,Frog,balanced7_existing,Frog,mixed-existing,D:\CSDLDPT\data\balanced_raw\Frog\local_Frog_32.wav
